Sample ID,Species (CV),Species NCBI Taxonomy ID,Donor id,Genotype,Modality  (CV),Technique  (CV),CORRECTED Anatomical Structure,Subspecimen Type (CV),Total Processed Subspecimens,Organization (CV),Investigator,Grant Number (CV),Project (CV),R24 Name (CV),R24 link,Comments,Metadata Submission,Wrangler Notes,Prior Project,Prior Anatomical Structure (CV),Prior Sample ID,Age,Ageunit,Sex
1059287005,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059287066,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059287072,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059287097,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059287103,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059287124,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059287129,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059287134,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059287243,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059287269,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059287274,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059287323,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059287340,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059287350,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059287370,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059287392,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059287444,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059287454,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059287485,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059287580,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059287621,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059287739,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059287744,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059287765,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059287785,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059287826,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059287836,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059287868,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059287900,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059287911,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059287941,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059288034,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059288138,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059288196,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059288201,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059288206,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059288248,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059288279,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059288313,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059288339,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059288346,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059288356,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059288361,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059288387,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059288423,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059288495,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059288527,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059288588,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059288650,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059288769,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059288817,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059288873,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059288970,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059288991,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059289046,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059289056,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059289076,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059289086,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059289097,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059289174,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059289241,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059289267,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059289427,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059289453,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059289488,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
1059289601,Mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),,fMOST,Brain,cells,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost_cells,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fmost/cells/mouseID_373367-18454,,2020Q4,,,,,108,Days,Female
