Filename,Filetype,Sample ID,Project,Data Collection,R24 ID,File URI,Checksum
CEMBA191212_7C.demultiplexed.fastq.tar,fastq,CEMBA191212_7C,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-zrj8yna,https://assets.nemoarchive.org/seq-zrj8yna,ef906eb02e8ae99ee0e1764fcf8fa73e
CEMBA200319_6H.demultiplexed.fastq.tar,fastq,CEMBA200319_6H,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-50mw3kd,https://assets.nemoarchive.org/seq-50mw3kd,65faf8ee9aef76c02f793a37761183ac
CEMBA180308_3B.demultiplexed.fastq.tar,fastq,CEMBA180308_3B,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-i83sq6u,https://assets.nemoarchive.org/seq-i83sq6u,
CEMBA190620_9C.demultiplexed.fastq.tar,fastq,CEMBA190620_9C,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-pp000e5,https://assets.nemoarchive.org/seq-pp000e5,9388aac7f63eced1c75182ecbc38e1c2
CEMBA190418_9A.demultiplexed.fastq.tar,fastq,CEMBA190418_9A,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-8hu6rwy,https://assets.nemoarchive.org/seq-8hu6rwy,
CEMBA200520_7J.demultiplexed.fastq.tar,fastq,CEMBA200520_7J,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-vc4xhcg,https://assets.nemoarchive.org/seq-vc4xhcg,e82e01b753c24e269bc03b7a82be014e
CEMBA190725_10B.demultiplexed.fastq.tar,fastq,CEMBA190725_10B,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-85ythat,https://assets.nemoarchive.org/seq-85ythat,1d04b54711987475406535283b5a2ef8
CEMBA191114_11A.demultiplexed.fastq.tar,fastq,CEMBA191114_11A,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-upoqir3,https://assets.nemoarchive.org/seq-upoqir3,e1a215f2204936f602a4f3e5be2b76b9
CEMBA190404_9D.demultiplexed.fastq.tar,fastq,CEMBA190404_9D,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-fbdq7ix,https://assets.nemoarchive.org/seq-fbdq7ix,
CEMBA190627_10E.demultiplexed.fastq.tar,fastq,CEMBA190627_10E,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-3tq2tii,https://assets.nemoarchive.org/seq-3tq2tii,b0a6c8dc1de70e05e767ebbaf1ebbdf0
CEMBA190411_9A.demultiplexed.fastq.tar,fastq,CEMBA190411_9A,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-3s0b5vv,https://assets.nemoarchive.org/seq-3s0b5vv,
CEMBA190716_8E.demultiplexed.fastq.tar,fastq,CEMBA190716_8E,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-i1ujo17,https://assets.nemoarchive.org/seq-i1ujo17,6004095901c29c703a7430482d1535f6
CEMBA191205_7C.demultiplexed.fastq.tar,fastq,CEMBA191205_7C,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-i8vkkju,https://assets.nemoarchive.org/seq-i8vkkju,6a6e9a2f8a112027dab07bc8a9577dbf
CEMBA191107_11A.demultiplexed.fastq.tar,fastq,CEMBA191107_11A,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-56fzpyo,https://assets.nemoarchive.org/seq-56fzpyo,7f8f7c8a414fb4a1409d78b774028143
CEMBA200312_8K.demultiplexed.fastq.tar,fastq,CEMBA200312_8K,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-ybfiiut,https://assets.nemoarchive.org/seq-ybfiiut,618159544bc61930f2a518a9a4d56359
CEMBA190711_8E.demultiplexed.fastq.tar,fastq,CEMBA190711_8E,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-b438dp7,https://assets.nemoarchive.org/seq-b438dp7,9f19d876b6cefeaa23069d778e186621
CEMBA190718_8F.demultiplexed.fastq.tar,fastq,CEMBA190718_8F,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-gw2jb7b,https://assets.nemoarchive.org/seq-gw2jb7b,b9cb918bc4a05ca9e8c47d099cfb0afb
CEMBA190716_8J.demultiplexed.fastq.tar,fastq,CEMBA190716_8J,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-jtqu13d,https://assets.nemoarchive.org/seq-jtqu13d,4bd111078288d7db9d763fcb3bf79ccf
CEMBA190325_12B.demultiplexed.fastq.tar,fastq,CEMBA190325_12B,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-qv0jxmm,https://assets.nemoarchive.org/seq-qv0jxmm,
CEMBA190625_10E.demultiplexed.fastq.tar,fastq,CEMBA190625_10E,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-m8kugg5,https://assets.nemoarchive.org/seq-m8kugg5,611081fdce2d0d63b78cbfa685701940
